agency	month	montly_spend
Dillwyn Correctional Center	2002-02-01	1699.0590
Dillwyn Correctional Center	2002-03-01	26954.8750
Dillwyn Correctional Center	2002-04-01	21275.1200
Dillwyn Correctional Center	2002-05-01	27213.2000
Dillwyn Correctional Center	2002-06-01	30766.0700
Dillwyn Correctional Center	2002-07-01	5986.3700
Dillwyn Correctional Center	2002-08-01	239210.6176
Dillwyn Correctional Center	2002-09-01	149332.8312
Dillwyn Correctional Center	2002-10-01	73079.6285
Dillwyn Correctional Center	2002-11-01	194.1200
Dillwyn Correctional Center	2003-01-01	1600.0000
Dillwyn Correctional Center	2004-11-01	459.6200
Dillwyn Correctional Center	2005-07-01	259316.1600
Dillwyn Correctional Center	2005-08-01	137217.0034
Dillwyn Correctional Center	2005-09-01	538405.1835
Dillwyn Correctional Center	2005-10-01	260240.3162
Dillwyn Correctional Center	2005-11-01	137008.6321
Dillwyn Correctional Center	2005-12-01	136768.5748
Dillwyn Correctional Center	2006-01-01	267535.7656
Dillwyn Correctional Center	2006-02-01	118967.1157
Dillwyn Correctional Center	2006-03-01	181790.2896
Dillwyn Correctional Center	2006-04-01	239798.9069
Dillwyn Correctional Center	2006-05-01	172487.7461
Dillwyn Correctional Center	2006-06-01	115507.3982
Dillwyn Correctional Center	2006-07-01	510339.8831
Dillwyn Correctional Center	2006-08-01	120051.7844
Dillwyn Correctional Center	2006-09-01	199805.4018
Dillwyn Correctional Center	2006-10-01	210326.4156
Dillwyn Correctional Center	2006-11-01	113520.2932
Dillwyn Correctional Center	2006-12-01	172865.5264
Dillwyn Correctional Center	2007-01-01	105197.8395
Dillwyn Correctional Center	2007-02-01	172742.9941
Dillwyn Correctional Center	2007-03-01	123458.9003
Dillwyn Correctional Center	2007-04-01	87385.6476
Dillwyn Correctional Center	2007-05-01	80082.8688
Dillwyn Correctional Center	2007-06-01	161124.3478
Dillwyn Correctional Center	2007-07-01	563682.7433
Dillwyn Correctional Center	2007-08-01	145416.9552
Dillwyn Correctional Center	2007-09-01	252399.5792
Dillwyn Correctional Center	2007-10-01	173410.5187
Dillwyn Correctional Center	2007-11-01	41946.1704
Dillwyn Correctional Center	2007-12-01	121322.8646
Dillwyn Correctional Center	2008-01-01	110989.4877
Dillwyn Correctional Center	2008-02-01	214555.1668
Dillwyn Correctional Center	2008-03-01	605152.3650
Dillwyn Correctional Center	2008-04-01	85054.3036
Dillwyn Correctional Center	2008-05-01	117126.5918
Dillwyn Correctional Center	2008-06-01	47412.6998
Dillwyn Correctional Center	2008-07-01	233115.1820
Dillwyn Correctional Center	2008-08-01	107776.7256
Dillwyn Correctional Center	2008-09-01	131815.5132
Dillwyn Correctional Center	2008-10-01	115866.6745
Dillwyn Correctional Center	2008-11-01	68552.0210
Dillwyn Correctional Center	2008-12-01	133732.5059
Dillwyn Correctional Center	2009-01-01	158093.1696
Dillwyn Correctional Center	2009-02-01	73502.8168
Dillwyn Correctional Center	2009-03-01	767897.2430
Dillwyn Correctional Center	2009-04-01	250525.0971
Dillwyn Correctional Center	2009-05-01	121729.7727
Dillwyn Correctional Center	2009-06-01	105447.1166
Dillwyn Correctional Center	2009-07-01	363980.8729
Dillwyn Correctional Center	2009-08-01	280675.3850
Dillwyn Correctional Center	2009-09-01	285439.2767
Dillwyn Correctional Center	2009-10-01	195888.9402
Dillwyn Correctional Center	2009-11-01	74726.9108
Dillwyn Correctional Center	2009-12-01	67418.7521
Dillwyn Correctional Center	2010-01-01	92507.6396
Dillwyn Correctional Center	2010-02-01	132525.5917
Dillwyn Correctional Center	2010-03-01	736096.1572
Dillwyn Correctional Center	2010-04-01	137644.3233
Dillwyn Correctional Center	2010-05-01	92777.1500
Dillwyn Correctional Center	2010-06-01	100707.8201
Dillwyn Correctional Center	2010-07-01	226839.8985
Dillwyn Correctional Center	2010-08-01	87204.0041
Dillwyn Correctional Center	2010-09-01	108046.7100
Dillwyn Correctional Center	2010-10-01	97798.4688
Dillwyn Correctional Center	2010-11-01	165931.9097
Dillwyn Correctional Center	2010-12-01	96608.1030
Dillwyn Correctional Center	2011-01-01	117472.4525
Dillwyn Correctional Center	2011-02-01	40358.2400
Dillwyn Correctional Center	2011-03-01	186224.0005
Dillwyn Correctional Center	2011-04-01	57272.5070
Dillwyn Correctional Center	2011-05-01	150295.4267
Dillwyn Correctional Center	2011-06-01	139624.4844
Dillwyn Correctional Center	2011-07-01	149116.2438
Dillwyn Correctional Center	2011-08-01	112165.9835
Dillwyn Correctional Center	2011-09-01	123851.9550
Dillwyn Correctional Center	2011-10-01	113664.2577
Dillwyn Correctional Center	2011-11-01	99408.7475
Dillwyn Correctional Center	2011-12-01	110375.4818
Dillwyn Correctional Center	2012-01-01	405237.6728
Dillwyn Correctional Center	2012-02-01	117660.7000
Dillwyn Correctional Center	2012-03-01	533596.1708
Dillwyn Correctional Center	2012-04-01	108682.1963
Dillwyn Correctional Center	2012-05-01	120925.4487
Dillwyn Correctional Center	2012-06-01	83691.8176
Dillwyn Correctional Center	2012-07-01	334405.7433
Dillwyn Correctional Center	2012-08-01	379968.8137
Dillwyn Correctional Center	2012-09-01	75673.2920
Dillwyn Correctional Center	2012-10-01	132001.7847
Dillwyn Correctional Center	2012-11-01	210809.0998
Dillwyn Correctional Center	2012-12-01	117245.6153
Dillwyn Correctional Center	2013-01-01	244985.5266
Dillwyn Correctional Center	2013-02-01	156720.8267
Dillwyn Correctional Center	2013-03-01	319933.3600
Dillwyn Correctional Center	2013-04-01	350387.7628
Dillwyn Correctional Center	2013-05-01	130946.5543
Dillwyn Correctional Center	2013-06-01	166842.4790
Dillwyn Correctional Center	2013-07-01	627898.1802
Dillwyn Correctional Center	2013-08-01	132252.1414
Dillwyn Correctional Center	2013-09-01	243310.2058
Dillwyn Correctional Center	2013-10-01	125330.6663
Dillwyn Correctional Center	2013-11-01	124888.1400
Dillwyn Correctional Center	2013-12-01	181303.3860
Dillwyn Correctional Center	2014-01-01	461352.6360
Dillwyn Correctional Center	2014-02-01	133561.1600
Dillwyn Correctional Center	2014-03-01	432154.3400
Dillwyn Correctional Center	2014-04-01	536656.1200
Dillwyn Correctional Center	2014-05-01	392008.0400
Dillwyn Correctional Center	2014-06-01	341395019.5300
Dillwyn Correctional Center	2014-07-01	1107255.4500
Dillwyn Correctional Center	2014-08-01	153511.8950
Dillwyn Correctional Center	2014-09-01	153046.7600
Dillwyn Correctional Center	2014-10-01	270044.0640
Dillwyn Correctional Center	2014-11-01	118985.6200
Dillwyn Correctional Center	2014-12-01	118346.5300
Dillwyn Correctional Center	2015-01-01	574251.2800
Dillwyn Correctional Center	2015-02-01	108397.9400
Dillwyn Correctional Center	2015-03-01	636281.1500
Dillwyn Correctional Center	2015-04-01	62322.7100
Correctional Enterprises	2004-08-01	419.8400
Correctional Enterprises	2004-09-01	21.0000
Correctional Enterprises	2004-11-01	1081.7500
Correctional Enterprises	2004-12-01	43.6400
Correctional Enterprises	2005-02-01	110.0000
Correctional Enterprises	2005-07-01	1937741.1105
Correctional Enterprises	2005-08-01	1995423.6159
Correctional Enterprises	2005-09-01	1960615.9477
Correctional Enterprises	2005-10-01	3201424.2337
Correctional Enterprises	2005-11-01	1448535.8470
Correctional Enterprises	2005-12-01	1680446.0148
Correctional Enterprises	2006-01-01	1905767.7273
Correctional Enterprises	2006-02-01	1444395.5525
Correctional Enterprises	2006-03-01	2452289.8180
Correctional Enterprises	2006-04-01	3267726.3242
Correctional Enterprises	2006-05-01	3323066.2233
Correctional Enterprises	2006-06-01	2960588.2152
Correctional Enterprises	2006-07-01	1462001.2853
Correctional Enterprises	2006-08-01	3072990.0796
Correctional Enterprises	2006-09-01	2016225.9572
Correctional Enterprises	2006-10-01	2708565.0191
Correctional Enterprises	2006-11-01	2497229.8959
Correctional Enterprises	2006-12-01	1393161.3135
Correctional Enterprises	2007-01-01	1537330.2658
Correctional Enterprises	2007-02-01	1961496.7701
Correctional Enterprises	2007-03-01	3684772.4916
Correctional Enterprises	2007-04-01	3717752.1227
Correctional Enterprises	2007-05-01	5442527.6303
Correctional Enterprises	2007-06-01	2739098.2433
Correctional Enterprises	2007-07-01	8466007.8516
Correctional Enterprises	2007-08-01	2755235.2406
Correctional Enterprises	2007-09-01	909390.5497
Correctional Enterprises	2007-10-01	1423793.5255
Correctional Enterprises	2007-11-01	1163418.9874
Correctional Enterprises	2007-12-01	980813.6193
Correctional Enterprises	2008-01-01	1867302.1829
Correctional Enterprises	2008-02-01	1245657.6815
Correctional Enterprises	2008-03-01	1337117.9650
Correctional Enterprises	2008-04-01	2137484.8220
Correctional Enterprises	2008-05-01	1455815.0025
Correctional Enterprises	2008-06-01	1292703.8374
Correctional Enterprises	2008-07-01	8794961.5970
Correctional Enterprises	2008-08-01	1124785.1852
Correctional Enterprises	2008-09-01	1083426.3089
Correctional Enterprises	2008-10-01	1035775.7260
Correctional Enterprises	2008-11-01	1400234.5314
Correctional Enterprises	2008-12-01	1027613.7640
Correctional Enterprises	2009-01-01	1699032.0162
Correctional Enterprises	2009-02-01	1316378.1565
Correctional Enterprises	2009-03-01	1428493.3777
Correctional Enterprises	2009-04-01	72497037.1531
Correctional Enterprises	2009-05-01	1820371.1635
Correctional Enterprises	2009-06-01	2433808.0279
Correctional Enterprises	2009-07-01	1727302.2486
Correctional Enterprises	2009-08-01	3342690.9950
Correctional Enterprises	2009-09-01	1179309.2446
Correctional Enterprises	2009-10-01	1217159.6459
Correctional Enterprises	2009-11-01	1497764.2474
Correctional Enterprises	2009-12-01	1917743.7648
Correctional Enterprises	2010-01-01	1353075.9926
Correctional Enterprises	2010-02-01	1315376.4555
Correctional Enterprises	2010-03-01	1716241.7711
Correctional Enterprises	2010-04-01	1979757.2845
Correctional Enterprises	2010-05-01	1774290.7289
Correctional Enterprises	2010-06-01	2620240.7075
Correctional Enterprises	2010-07-01	2035419.0454
Correctional Enterprises	2010-08-01	7852109.6580
Correctional Enterprises	2010-09-01	1229052.2808
Correctional Enterprises	2010-10-01	1983864.0988
Correctional Enterprises	2010-11-01	2104550.5547
Correctional Enterprises	2010-12-01	1443470.9180
Correctional Enterprises	2011-01-01	2333132.9240
Correctional Enterprises	2011-02-01	1720917.5183
Correctional Enterprises	2011-03-01	2614208.3011
Correctional Enterprises	2011-04-01	2332030.7655
Correctional Enterprises	2011-05-01	1660965.1389
Correctional Enterprises	2011-06-01	2754737.1043
Correctional Enterprises	2011-07-01	1996594.1808
Correctional Enterprises	2011-08-01	11336154.5863
Correctional Enterprises	2011-09-01	2590183.0107
Correctional Enterprises	2011-10-01	2900135.4543
Correctional Enterprises	2011-11-01	1791119.9516
Correctional Enterprises	2011-12-01	1153655.7903
Correctional Enterprises	2012-01-01	3174406.3384
Correctional Enterprises	2012-02-01	1459558.9675
Correctional Enterprises	2012-03-01	4053920.3251
Correctional Enterprises	2012-04-01	2082212.1459
Correctional Enterprises	2012-05-01	1838242.9432
Correctional Enterprises	2012-06-01	2179152.4423
Correctional Enterprises	2012-07-01	8897618.6192
Correctional Enterprises	2012-08-01	1984670.9235
Correctional Enterprises	2012-09-01	7901040.4866
Correctional Enterprises	2012-10-01	2109241.6694
Correctional Enterprises	2012-11-01	1907816.8442
Correctional Enterprises	2012-12-01	1836041.5239
Correctional Enterprises	2013-01-01	1994192.9456
Correctional Enterprises	2013-02-01	1478962.7486
Correctional Enterprises	2013-03-01	17910643.9398
Correctional Enterprises	2013-04-01	2853282.3665
Correctional Enterprises	2013-05-01	2345286.8846
Correctional Enterprises	2013-06-01	1917650.5092
Correctional Enterprises	2013-07-01	2969865.2087
Correctional Enterprises	2013-08-01	1615094.2186
Correctional Enterprises	2013-09-01	894923.3601
Correctional Enterprises	2013-10-01	2442115.9214
Correctional Enterprises	2013-11-01	1529119.2050
Correctional Enterprises	2013-12-01	8545937.6268
Correctional Enterprises	2014-01-01	2005162.1085
Correctional Enterprises	2014-02-01	1656677.5795
Correctional Enterprises	2014-03-01	1613117.0986
Correctional Enterprises	2014-04-01	1911835.3530
Correctional Enterprises	2014-05-01	3508005.9380
Correctional Enterprises	2014-06-01	1495823.6475
Correctional Enterprises	2014-07-01	1898624.7110
Correctional Enterprises	2014-08-01	1505483.8735
Correctional Enterprises	2014-09-01	6617548.3800
Correctional Enterprises	2014-10-01	1914523.9161
Correctional Enterprises	2014-11-01	4152057.7365
Correctional Enterprises	2014-12-01	2258809.6626
Correctional Enterprises	2015-01-01	1291506.5060
Correctional Enterprises	2015-02-01	1677820.3860
Correctional Enterprises	2015-03-01	1938464.0795
Correctional Enterprises	2015-04-01	642754.0030
Virginia Military Institute	2001-08-01	148.9800
Virginia Military Institute	2001-10-01	299.0000
Virginia Military Institute	2001-11-01	2270.9800
Virginia Military Institute	2001-12-01	2202.6200
Virginia Military Institute	2002-01-01	2082.0000
Virginia Military Institute	2002-02-01	2380.9000
Virginia Military Institute	2002-03-01	4186.0000
Virginia Military Institute	2002-08-01	7922.0660
Virginia Military Institute	2002-09-01	6426.3400
Virginia Military Institute	2002-10-01	6330.0438
Virginia Military Institute	2005-07-01	630871.1740
Virginia Military Institute	2005-08-01	2571061.5052
Virginia Military Institute	2005-09-01	682487.9602
Virginia Military Institute	2005-10-01	21994441.5970
Virginia Military Institute	2005-11-01	3952989.5428
Virginia Military Institute	2005-12-01	405077.2700
Virginia Military Institute	2006-01-01	949204.0152
Virginia Military Institute	2006-02-01	1004903.9720
Virginia Military Institute	2006-03-01	1233482.2184
Virginia Military Institute	2006-04-01	1271902.4482
Virginia Military Institute	2006-05-01	756666.6530
Virginia Military Institute	2006-06-01	9656035.6158
Virginia Military Institute	2006-07-01	10085253.1750
Virginia Military Institute	2006-08-01	28637452.9988
Virginia Military Institute	2006-09-01	2391927.9172
Virginia Military Institute	2006-10-01	965783.7310
Virginia Military Institute	2006-11-01	18305242.5570
Virginia Military Institute	2006-12-01	628329.5658
Virginia Military Institute	2007-01-01	965876.2216
Virginia Military Institute	2007-02-01	723804.7424
Virginia Military Institute	2007-03-01	682109.8220
Virginia Military Institute	2007-04-01	978027.5652
Virginia Military Institute	2007-05-01	1151555.6350
Virginia Military Institute	2007-06-01	1172196.3250
Virginia Military Institute	2007-07-01	1065590.7384
Virginia Military Institute	2007-08-01	857098.4386
Virginia Military Institute	2007-09-01	1064590.2196
Virginia Military Institute	2007-10-01	2128285.3820
Virginia Military Institute	2007-11-01	670155.6250
Virginia Military Institute	2007-12-01	1031809.6600
Virginia Military Institute	2008-01-01	865037.5766
Virginia Military Institute	2008-02-01	520517.0896
Virginia Military Institute	2008-03-01	658523.2134
Virginia Military Institute	2008-04-01	465682.4566
Virginia Military Institute	2008-05-01	943544.3940
Virginia Military Institute	2008-06-01	1385855.0606
Virginia Military Institute	2008-07-01	976221.4210
Virginia Military Institute	2008-08-01	742563.1176
Virginia Military Institute	2008-09-01	517253.4266
Virginia Military Institute	2008-10-01	2239750.0244
Virginia Military Institute	2008-11-01	270700.0220
Virginia Military Institute	2008-12-01	531094.0156
Virginia Military Institute	2009-01-01	449958.0863
Virginia Military Institute	2009-02-01	468655.9200
Virginia Military Institute	2009-03-01	878063.9446
Virginia Military Institute	2009-04-01	1477190.4864
Virginia Military Institute	2009-05-01	1030884.5950
Virginia Military Institute	2009-06-01	663150.7430
Virginia Military Institute	2009-07-01	1630533.8840
Virginia Military Institute	2009-08-01	638219.1258
Virginia Military Institute	2009-09-01	432139.4274
Virginia Military Institute	2009-10-01	11858960.9792
Virginia Military Institute	2009-11-01	633356.2858
Virginia Military Institute	2009-12-01	552312.7840
Virginia Military Institute	2010-01-01	1651015.4614
Virginia Military Institute	2010-02-01	424205.4948
Virginia Military Institute	2010-03-01	772681.2508
Virginia Military Institute	2010-04-01	1429784.7254
Virginia Military Institute	2010-05-01	1038805.2822
Virginia Military Institute	2010-06-01	1150361.5220
Virginia Military Institute	2010-07-01	1728850.6662
Virginia Military Institute	2010-08-01	598064.9540
Virginia Military Institute	2010-09-01	1255542.0873
Virginia Military Institute	2010-10-01	526734.2730
Virginia Military Institute	2010-11-01	576180.6315
Virginia Military Institute	2010-12-01	702281.3110
Virginia Military Institute	2011-01-01	364935.3568
Virginia Military Institute	2011-02-01	869517.5346
Virginia Military Institute	2011-03-01	646728.0900
Virginia Military Institute	2011-04-01	759123.3280
Virginia Military Institute	2011-05-01	990872.0826
Virginia Military Institute	2011-06-01	1460839.9491
Virginia Military Institute	2011-07-01	1646946.2755
Virginia Military Institute	2011-08-01	1063979.9750
Virginia Military Institute	2011-09-01	830098.0164
Virginia Military Institute	2011-10-01	864240.0819
Virginia Military Institute	2011-11-01	595696.5293
Virginia Military Institute	2011-12-01	972977.6540
Virginia Military Institute	2012-01-01	3702363.4639
Virginia Military Institute	2012-02-01	4853518.1674
Virginia Military Institute	2012-03-01	1523279.4431
Virginia Military Institute	2012-04-01	1155693.6574
Virginia Military Institute	2012-05-01	1695077.9120
Virginia Military Institute	2012-06-01	1809976.6046
Virginia Military Institute	2012-07-01	1674616.8135
Virginia Military Institute	2012-08-01	947185.0294
Virginia Military Institute	2012-09-01	737083.0122
Virginia Military Institute	2012-10-01	892538.4640
Virginia Military Institute	2012-11-01	901734.9770
Virginia Military Institute	2012-12-01	359921.7040
Virginia Military Institute	2013-01-01	696954.1906
Virginia Military Institute	2013-02-01	1155282.4127
Virginia Military Institute	2013-03-01	1571566.0257
Virginia Military Institute	2013-04-01	1056617.6060
Virginia Military Institute	2013-05-01	1757845.6527
Virginia Military Institute	2013-06-01	1381934.0986
Virginia Military Institute	2013-07-01	2294696.6690
Virginia Military Institute	2013-08-01	1631676.1017
Virginia Military Institute	2013-09-01	1101855.2759
Virginia Military Institute	2013-10-01	1174539.6433
Virginia Military Institute	2013-11-01	1524542.1271
Virginia Military Institute	2013-12-01	438921.1470
Virginia Military Institute	2014-01-01	988277.9060
Virginia Military Institute	2014-02-01	1153903.6424
Virginia Military Institute	2014-03-01	3502830.7717
Virginia Military Institute	2014-04-01	7905485.9311
Virginia Military Institute	2014-05-01	5107110.8200
Virginia Military Institute	2014-06-01	2755639.9276
Virginia Military Institute	2014-07-01	4121878.0640
Virginia Military Institute	2014-08-01	2658868.4882
Virginia Military Institute	2014-09-01	801740.1943
Virginia Military Institute	2014-10-01	1359234.1394
Virginia Military Institute	2014-11-01	1492962.7250
Virginia Military Institute	2014-12-01	2931038.4675
Virginia Military Institute	2015-01-01	920620.1621
Virginia Military Institute	2015-02-01	69639825.8698
Virginia Military Institute	2015-03-01	31584941.4039
Virginia Military Institute	2015-04-01	307392.1260
Department of Motor Vehicles	2001-06-01	4107.8000
Department of Motor Vehicles	2001-07-01	3529.6000
Department of Motor Vehicles	2001-08-01	9366.6640
Department of Motor Vehicles	2001-09-01	2574.7300
Department of Motor Vehicles	2001-10-01	1187.5600
Department of Motor Vehicles	2001-11-01	274329.6600
Department of Motor Vehicles	2001-12-01	307626.4600
Department of Motor Vehicles	2002-01-01	446557.1700
Department of Motor Vehicles	2002-02-01	305756.5100
Department of Motor Vehicles	2002-03-01	248814.9700
Department of Motor Vehicles	2002-04-01	458928.9400
Department of Motor Vehicles	2002-05-01	136041.7950
Department of Motor Vehicles	2002-06-01	178820.6100
Department of Motor Vehicles	2002-07-01	374587.6400
Department of Motor Vehicles	2002-08-01	1128635.8402
Department of Motor Vehicles	2002-09-01	103736.9750
Department of Motor Vehicles	2002-10-01	488009.2694
Department of Motor Vehicles	2002-11-01	2144.6600
Department of Motor Vehicles	2004-08-01	4425.0000
Department of Motor Vehicles	2005-07-01	374547.4126
Department of Motor Vehicles	2005-08-01	867220.4141
Department of Motor Vehicles	2005-09-01	752782.4962
Department of Motor Vehicles	2005-10-01	1070778.4500
Department of Motor Vehicles	2005-11-01	1062177.8602
Department of Motor Vehicles	2005-12-01	489095.7460
Department of Motor Vehicles	2006-01-01	1039698.9372
Department of Motor Vehicles	2006-02-01	1090303.6300
Department of Motor Vehicles	2006-03-01	2683242.9456
Department of Motor Vehicles	2006-04-01	1034443.8160
Department of Motor Vehicles	2006-05-01	3341605.3684
Department of Motor Vehicles	2006-06-01	2172038.3840
Department of Motor Vehicles	2006-07-01	1860686.9940
Department of Motor Vehicles	2006-08-01	1111878.7892
Department of Motor Vehicles	2006-09-01	2186267.8740
Department of Motor Vehicles	2006-10-01	2079153.7300
Department of Motor Vehicles	2006-11-01	1510870.0850
Department of Motor Vehicles	2006-12-01	802189.2750
Department of Motor Vehicles	2007-01-01	1045905.3500
Department of Motor Vehicles	2007-02-01	2293038.1756
Department of Motor Vehicles	2007-03-01	1300409.8700
Department of Motor Vehicles	2007-04-01	4358469.3900
Department of Motor Vehicles	2007-05-01	5221620.8810
Department of Motor Vehicles	2007-06-01	1429077.8614
Department of Motor Vehicles	2007-07-01	4168941.0000
Department of Motor Vehicles	2007-08-01	2361767.6750
Department of Motor Vehicles	2007-09-01	1501230.5432
Department of Motor Vehicles	2007-10-01	618386.1090
Department of Motor Vehicles	2007-11-01	644581.8888
Department of Motor Vehicles	2007-12-01	2306326.5100
Department of Motor Vehicles	2008-01-01	1826541.1712
Department of Motor Vehicles	2008-02-01	1126133.6240
Department of Motor Vehicles	2008-03-01	634322.9600
Department of Motor Vehicles	2008-04-01	1094860.6326
Department of Motor Vehicles	2008-05-01	5054788.0180
Department of Motor Vehicles	2008-06-01	4739052.3524
Department of Motor Vehicles	2008-07-01	1367394.9630
Department of Motor Vehicles	2008-08-01	898917.2146
Department of Motor Vehicles	2008-09-01	1509677.1700
Department of Motor Vehicles	2008-10-01	4598007.0320
Department of Motor Vehicles	2008-11-01	1025493.3200
Department of Motor Vehicles	2008-12-01	2730509.1200
Department of Motor Vehicles	2009-01-01	1274681.4380
Department of Motor Vehicles	2009-02-01	966036.5966
Department of Motor Vehicles	2009-03-01	1171224.5010
Department of Motor Vehicles	2009-04-01	2289158.8030
Department of Motor Vehicles	2009-05-01	1673241.7600
Department of Motor Vehicles	2009-06-01	10556785.4980
Department of Motor Vehicles	2009-07-01	2636304.4500
Department of Motor Vehicles	2009-08-01	4383217.1160
Department of Motor Vehicles	2009-09-01	1226031.6310
Department of Motor Vehicles	2009-10-01	1739298.6340
Department of Motor Vehicles	2009-11-01	693577.9750
Department of Motor Vehicles	2009-12-01	2696087.4650
Department of Motor Vehicles	2010-01-01	2442625.7670
Department of Motor Vehicles	2010-02-01	884331.4474
Department of Motor Vehicles	2010-03-01	1884636.6574
Department of Motor Vehicles	2010-04-01	2305742.6976
Department of Motor Vehicles	2010-05-01	622635.7450
Department of Motor Vehicles	2010-06-01	737414.6600
Department of Motor Vehicles	2010-07-01	913299.5280
Department of Motor Vehicles	2010-08-01	937288.7108
Department of Motor Vehicles	2010-09-01	2388174.2628
Department of Motor Vehicles	2010-10-01	479615.5400
Department of Motor Vehicles	2010-11-01	4452303.3856
Department of Motor Vehicles	2010-12-01	4835018.8350
Department of Motor Vehicles	2011-01-01	2999485.6112
Department of Motor Vehicles	2011-02-01	1242724.3640
Department of Motor Vehicles	2011-03-01	2719012.9616
Department of Motor Vehicles	2011-04-01	43242210.9006
Department of Motor Vehicles	2011-05-01	4676840.6240
Department of Motor Vehicles	2011-06-01	2519360.1320
Department of Motor Vehicles	2011-07-01	872653.4560
Department of Motor Vehicles	2011-08-01	1184604.6200
Department of Motor Vehicles	2011-09-01	1226239.1562
Department of Motor Vehicles	2011-10-01	1905321.5228
Department of Motor Vehicles	2011-11-01	5097280.7930
Department of Motor Vehicles	2011-12-01	1615329.5200
Department of Motor Vehicles	2012-01-01	4132031.2960
Department of Motor Vehicles	2012-02-01	1395489.1396
Department of Motor Vehicles	2012-03-01	1844593.1720
Department of Motor Vehicles	2012-04-01	1324483.5460
Department of Motor Vehicles	2012-05-01	2134643.8010
Department of Motor Vehicles	2012-06-01	1452892.6580
Department of Motor Vehicles	2012-07-01	7253822.4240
Department of Motor Vehicles	2012-08-01	5059841.8778
Department of Motor Vehicles	2012-09-01	858428.2720
Department of Motor Vehicles	2012-10-01	2330274.9750
Department of Motor Vehicles	2012-11-01	3602435.6252
Department of Motor Vehicles	2012-12-01	2795508.7040
Department of Motor Vehicles	2013-01-01	2397621.0020
Department of Motor Vehicles	2013-02-01	3638990.3140
Department of Motor Vehicles	2013-03-01	2070110.9112
Department of Motor Vehicles	2013-04-01	7838470.5270
Department of Motor Vehicles	2013-05-01	1265313.4490
Department of Motor Vehicles	2013-06-01	2474303.5340
Department of Motor Vehicles	2013-07-01	852200.0714
Department of Motor Vehicles	2013-08-01	1446865.9886
Department of Motor Vehicles	2013-09-01	3507449.2340
Department of Motor Vehicles	2013-10-01	3370818.1840
Department of Motor Vehicles	2013-11-01	1950968.8400
Department of Motor Vehicles	2013-12-01	27709107.3450
Department of Motor Vehicles	2014-01-01	2294598.1640
Department of Motor Vehicles	2014-02-01	2703497.9000
Department of Motor Vehicles	2014-03-01	2337120.6900
Department of Motor Vehicles	2014-04-01	3446104.5050
Department of Motor Vehicles	2014-05-01	7965941.1500
Department of Motor Vehicles	2014-06-01	2082749.6820
Department of Motor Vehicles	2014-07-01	5530404.0700
Department of Motor Vehicles	2014-08-01	7720498.6200
Department of Motor Vehicles	2014-09-01	1776339.4700
Department of Motor Vehicles	2014-10-01	5073950.6000
Department of Motor Vehicles	2014-11-01	2422113.6100
Department of Motor Vehicles	2014-12-01	2905685.4300
Department of Motor Vehicles	2015-01-01	2177435.9500
Department of Motor Vehicles	2015-02-01	1422520.9300
Department of Motor Vehicles	2015-03-01	6065327.2000
Department of Motor Vehicles	2015-04-01	1257750.8300
Department of Behavioral Health and Developmental Services	2001-10-01	154.8200
Department of Behavioral Health and Developmental Services	2001-11-01	3753.9500
Department of Behavioral Health and Developmental Services	2001-12-01	12381.8100
Department of Behavioral Health and Developmental Services	2002-01-01	66635.5800
Department of Behavioral Health and Developmental Services	2002-02-01	82432.8220
Department of Behavioral Health and Developmental Services	2002-03-01	99899.4200
Department of Behavioral Health and Developmental Services	2002-04-01	103625.9300
Department of Behavioral Health and Developmental Services	2002-05-01	368655.5300
Department of Behavioral Health and Developmental Services	2002-06-01	662500.3700
Department of Behavioral Health and Developmental Services	2002-07-01	52258.7100
Department of Behavioral Health and Developmental Services	2002-08-01	403456.7750
Department of Behavioral Health and Developmental Services	2002-09-01	31380.5200
Department of Behavioral Health and Developmental Services	2002-10-01	16991.9000
Department of Behavioral Health and Developmental Services	2002-11-01	576.2700
Department of Behavioral Health and Developmental Services	2005-07-01	344203.4140
Department of Behavioral Health and Developmental Services	2005-08-01	267417.3700
Department of Behavioral Health and Developmental Services	2005-09-01	1929155.4520
Department of Behavioral Health and Developmental Services	2005-10-01	69952.7500
Department of Behavioral Health and Developmental Services	2005-11-01	351015.9450
Department of Behavioral Health and Developmental Services	2005-12-01	2280437.8650
Department of Behavioral Health and Developmental Services	2006-01-01	901810.5140
Department of Behavioral Health and Developmental Services	2006-02-01	451501.9150
Department of Behavioral Health and Developmental Services	2006-03-01	500677.9510
Department of Behavioral Health and Developmental Services	2006-04-01	89722.9750
Department of Behavioral Health and Developmental Services	2006-05-01	692136.3660
Department of Behavioral Health and Developmental Services	2006-06-01	644756.8320
Department of Behavioral Health and Developmental Services	2006-07-01	1307011.6110
Department of Behavioral Health and Developmental Services	2006-08-01	1443602.3260
Department of Behavioral Health and Developmental Services	2006-09-01	34363.0450
Department of Behavioral Health and Developmental Services	2006-10-01	6928086.6540
Department of Behavioral Health and Developmental Services	2006-11-01	1059399.4160
Department of Behavioral Health and Developmental Services	2006-12-01	659825.8800
Department of Behavioral Health and Developmental Services	2007-01-01	3629637.8000
Department of Behavioral Health and Developmental Services	2007-02-01	37239897.8650
Department of Behavioral Health and Developmental Services	2007-03-01	654138.2900
Department of Behavioral Health and Developmental Services	2007-04-01	44632.7540
